Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Experimental Condition [Cell Origin],Experimental Condition [Cell Type],Experimental Condition [PDX Metastatic Efficiency],Comment [Experiment Date],Source Name,Comment [Series Location],Image File,Comment [Image File Comment],Comment [Image File Path],Comment [Image File Type],Channels
Clonal_m405c2,170718_m405c2.nd2 [170718_m405c2.nd2 (series 02)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170718,170718_m405c2,2,170718_m405c2.nd2,,data/raw/nd2/170718_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170718_m405c2.nd2 [170718_m405c2.nd2 (series 03)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170718,170718_m405c2,3,170718_m405c2.nd2,,data/raw/nd2/170718_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170718_m405c2.nd2 [170718_m405c2.nd2 (series 04)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170718,170718_m405c2,4,170718_m405c2.nd2,,data/raw/nd2/170718_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170718_m405c2.nd2 [170718_m405c2.nd2 (series 05)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170718,170718_m405c2,5,170718_m405c2.nd2,,data/raw/nd2/170718_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170718_m405c2.nd2 [170718_m405c2.nd2 (series 06)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170718,170718_m405c2,6,170718_m405c2.nd2,,data/raw/nd2/170718_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170718_m405c2.nd2 [170718_m405c2.nd2 (series 07)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170718,170718_m405c2,7,170718_m405c2.nd2,,data/raw/nd2/170718_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170718_m405c2.nd2 [170718_m405c2.nd2 (series 08)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170718,170718_m405c2,8,170718_m405c2.nd2,,data/raw/nd2/170718_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170718_m405c2.nd2 [170718_m405c2.nd2 (series 09)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170718,170718_m405c2,9,170718_m405c2.nd2,,data/raw/nd2/170718_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170718_m405c2.nd2 [170718_m405c2.nd2 (series 10)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170718,170718_m405c2,10,170718_m405c2.nd2,,data/raw/nd2/170718_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170718_m405c2.nd2 [170718_m405c2.nd2 (series 11)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170718,170718_m405c2,11,170718_m405c2.nd2,,data/raw/nd2/170718_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170718_m405c2.nd2 [170718_m405c2.nd2 (series 12)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170718,170718_m405c2,12,170718_m405c2.nd2,,data/raw/nd2/170718_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170718_m405c2.nd2 [170718_m405c2.nd2 (series 13)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170718,170718_m405c2,13,170718_m405c2.nd2,,data/raw/nd2/170718_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170718_m405c2.nd2 [170718_m405c2.nd2 (series 14)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170718,170718_m405c2,14,170718_m405c2.nd2,,data/raw/nd2/170718_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170718_m405c2.nd2 [170718_m405c2.nd2 (series 15)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170718,170718_m405c2,15,170718_m405c2.nd2,,data/raw/nd2/170718_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170719_m405c3.nd2 [170719_m405c3.nd2 (series 01)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170719,170719_m405c3,1,170719_m405c3.nd2,,data/raw/nd2/170719_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170719_m405c3.nd2 [170719_m405c3.nd2 (series 02)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170719,170719_m405c3,2,170719_m405c3.nd2,,data/raw/nd2/170719_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170719_m405c3.nd2 [170719_m405c3.nd2 (series 03)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170719,170719_m405c3,3,170719_m405c3.nd2,,data/raw/nd2/170719_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170719_m405c3.nd2 [170719_m405c3.nd2 (series 04)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170719,170719_m405c3,4,170719_m405c3.nd2,,data/raw/nd2/170719_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170719_m405c3.nd2 [170719_m405c3.nd2 (series 05)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170719,170719_m405c3,5,170719_m405c3.nd2,,data/raw/nd2/170719_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170719_m405c3.nd2 [170719_m405c3.nd2 (series 06)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170719,170719_m405c3,6,170719_m405c3.nd2,,data/raw/nd2/170719_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170719_m405c3.nd2 [170719_m405c3.nd2 (series 07)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170719,170719_m405c3,7,170719_m405c3.nd2,,data/raw/nd2/170719_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170719_m405c3.nd2 [170719_m405c3.nd2 (series 08)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170719,170719_m405c3,8,170719_m405c3.nd2,,data/raw/nd2/170719_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170719_m405c3.nd2 [170719_m405c3.nd2 (series 09)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170719,170719_m405c3,9,170719_m405c3.nd2,,data/raw/nd2/170719_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170719_m405c3.nd2 [170719_m405c3.nd2 (series 10)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170719,170719_m405c3,10,170719_m405c3.nd2,,data/raw/nd2/170719_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170719_m405c3.nd2 [170719_m405c3.nd2 (series 11)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170719,170719_m405c3,11,170719_m405c3.nd2,,data/raw/nd2/170719_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170719_m405c3.nd2 [170719_m405c3.nd2 (series 12)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170719,170719_m405c3,12,170719_m405c3.nd2,,data/raw/nd2/170719_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170719_m405c3.nd2 [170719_m405c3.nd2 (series 13)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170719,170719_m405c3,13,170719_m405c3.nd2,,data/raw/nd2/170719_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170719_m405c3.nd2 [170719_m405c3.nd2 (series 14)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170719,170719_m405c3,14,170719_m405c3.nd2,,data/raw/nd2/170719_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170719_m405c3.nd2 [170719_m405c3.nd2 (series 15)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170719,170719_m405c3,15,170719_m405c3.nd2,,data/raw/nd2/170719_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170720_m405c2.nd2 [170720_m405c2.nd2 (series 01)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170720,170720_m405c2,1,170720_m405c2.nd2,,data/raw/nd2/170720_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170720_m405c2.nd2 [170720_m405c2.nd2 (series 02)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170720,170720_m405c2,2,170720_m405c2.nd2,,data/raw/nd2/170720_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170720_m405c2.nd2 [170720_m405c2.nd2 (series 03)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170720,170720_m405c2,3,170720_m405c2.nd2,,data/raw/nd2/170720_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170720_m405c2.nd2 [170720_m405c2.nd2 (series 04)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170720,170720_m405c2,4,170720_m405c2.nd2,,data/raw/nd2/170720_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170720_m405c2.nd2 [170720_m405c2.nd2 (series 05)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170720,170720_m405c2,5,170720_m405c2.nd2,,data/raw/nd2/170720_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170720_m405c2.nd2 [170720_m405c2.nd2 (series 06)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170720,170720_m405c2,6,170720_m405c2.nd2,,data/raw/nd2/170720_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170720_m405c2.nd2 [170720_m405c2.nd2 (series 07)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170720,170720_m405c2,7,170720_m405c2.nd2,,data/raw/nd2/170720_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170720_m405c2.nd2 [170720_m405c2.nd2 (series 08)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170720,170720_m405c2,8,170720_m405c2.nd2,,data/raw/nd2/170720_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170720_m405c2.nd2 [170720_m405c2.nd2 (series 09)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170720,170720_m405c2,9,170720_m405c2.nd2,,data/raw/nd2/170720_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170720_m405c2.nd2 [170720_m405c2.nd2 (series 10)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170720,170720_m405c2,10,170720_m405c2.nd2,,data/raw/nd2/170720_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170720_m405c2.nd2 [170720_m405c2.nd2 (series 11)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170720,170720_m405c2,11,170720_m405c2.nd2,,data/raw/nd2/170720_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170720_m405c2.nd2 [170720_m405c2.nd2 (series 12)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170720,170720_m405c2,12,170720_m405c2.nd2,,data/raw/nd2/170720_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170720_m405c2.nd2 [170720_m405c2.nd2 (series 13)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170720,170720_m405c2,13,170720_m405c2.nd2,,data/raw/nd2/170720_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170720_m405c2.nd2 [170720_m405c2.nd2 (series 14)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170720,170720_m405c2,14,170720_m405c2.nd2,,data/raw/nd2/170720_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c2,170720_m405c2.nd2 [170720_m405c2.nd2 (series 15)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c2,           ,170720,170720_m405c2,15,170720_m405c2.nd2,,data/raw/nd2/170720_m405c2.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170726_m405c3.nd2 [170726_m405c3.nd2 (series 01)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170726,170726_m405c3,1,170726_m405c3.nd2,,data/raw/nd2/170726_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170726_m405c3.nd2 [170726_m405c3.nd2 (series 02)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170726,170726_m405c3,2,170726_m405c3.nd2,,data/raw/nd2/170726_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170726_m405c3.nd2 [170726_m405c3.nd2 (series 03)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170726,170726_m405c3,3,170726_m405c3.nd2,,data/raw/nd2/170726_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170726_m405c3.nd2 [170726_m405c3.nd2 (series 04)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170726,170726_m405c3,4,170726_m405c3.nd2,,data/raw/nd2/170726_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170726_m405c3.nd2 [170726_m405c3.nd2 (series 05)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170726,170726_m405c3,5,170726_m405c3.nd2,,data/raw/nd2/170726_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170726_m405c3.nd2 [170726_m405c3.nd2 (series 06)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170726,170726_m405c3,6,170726_m405c3.nd2,,data/raw/nd2/170726_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170726_m405c3.nd2 [170726_m405c3.nd2 (series 07)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170726,170726_m405c3,7,170726_m405c3.nd2,,data/raw/nd2/170726_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170726_m405c3.nd2 [170726_m405c3.nd2 (series 08)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170726,170726_m405c3,8,170726_m405c3.nd2,,data/raw/nd2/170726_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170726_m405c3.nd2 [170726_m405c3.nd2 (series 09)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170726,170726_m405c3,9,170726_m405c3.nd2,,data/raw/nd2/170726_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170726_m405c3.nd2 [170726_m405c3.nd2 (series 10)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170726,170726_m405c3,10,170726_m405c3.nd2,,data/raw/nd2/170726_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170726_m405c3.nd2 [170726_m405c3.nd2 (series 11)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170726,170726_m405c3,11,170726_m405c3.nd2,,data/raw/nd2/170726_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170726_m405c3.nd2 [170726_m405c3.nd2 (series 12)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170726,170726_m405c3,12,170726_m405c3.nd2,,data/raw/nd2/170726_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170726_m405c3.nd2 [170726_m405c3.nd2 (series 13)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170726,170726_m405c3,13,170726_m405c3.nd2,,data/raw/nd2/170726_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170726_m405c3.nd2 [170726_m405c3.nd2 (series 14)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170726,170726_m405c3,14,170726_m405c3.nd2,,data/raw/nd2/170726_m405c3.nd2,raw,Phase contrast: Cells
Clonal_m405c3,170726_m405c3.nd2 [170726_m405c3.nd2 (series 15)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Clonal,m405c3,           ,170726,170726_m405c3,15,170726_m405c3.nd2,,data/raw/nd2/170726_m405c3.nd2,raw,Phase contrast: Cells
Cell Line_A375,140605_A375.nd2 [140605_A375.nd2 (series 2)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Cell Line,A375,,140605,140605_A375,2,140605_A375.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/140605_A375.nd2,raw,Phase contrast: Cells
Cell Line_A375,140605_A375.nd2 [140605_A375.nd2 (series 3)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Cell Line,A375,,140605,140605_A375,3,140605_A375.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/140605_A375.nd2,raw,Phase contrast: Cells
Cell Line_A375,140605_A375.nd2 [140605_A375.nd2 (series 4)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Cell Line,A375,,140605,140605_A375,4,140605_A375.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/140605_A375.nd2,raw,Phase contrast: Cells
Cell Line_A375,140605_A375.nd2 [140605_A375.nd2 (series 5)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Cell Line,A375,,140605,140605_A375,5,140605_A375.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/140605_A375.nd2,raw,Phase contrast: Cells
Cell Line_A375,140605_A375.nd2 [140605_A375.nd2 (series 6)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Cell Line,A375,,140605,140605_A375,6,140605_A375.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/140605_A375.nd2,raw,Phase contrast: Cells
Cell Line_A375,140605_A375.nd2 [140605_A375.nd2 (series 7)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Cell Line,A375,,140605,140605_A375,7,140605_A375.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/140605_A375.nd2,raw,Phase contrast: Cells
Cell Line_A375,140605_A375.nd2 [140605_A375.nd2 (series 8)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Cell Line,A375,,140605,140605_A375,8,140605_A375.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/140605_A375.nd2,raw,Phase contrast: Cells
Cell Line_A375,140605_A375.nd2 [140605_A375.nd2 (series 9)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Cell Line,A375,,140605,140605_A375,9,140605_A375.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/140605_A375.nd2,raw,Phase contrast: Cells
Cell Line_A375,140609_A375.nd2 [140609_A375.nd2 (series 10)],Homo sapiens,NCBITaxon,NCBITaxon_9606,Cell Line,A375,,140609,140609_A375,10,140609_A375.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/140609_A375.nd2,raw,Phase contrast: Cells
PDX_m481,150415_m481_UT8.nd2 [150415_m481_UT8.nd2 (series 06)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high,150415,150415_m481_UT8,6,150415_m481_UT8.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/150415_m481_UT8.nd2,raw,Phase contrast: Cells
PDX_m597,150603_m597.nd2 [150603_m597.nd2 (series 11)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m597,low,150603,150603_m597,11,150603_m597.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/150603_m597.nd2,raw,Phase contrast: Cells
PDX_m597,150603_m597.nd2 [150603_m597.nd2 (series 12)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m597,low,150603,150603_m597,12,150603_m597.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/150603_m597.nd2,raw,Phase contrast: Cells
PDX_m597,150603_m597.nd2 [150603_m597.nd2 (series 13)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m597,low,150603,150603_m597,13,150603_m597.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/150603_m597.nd2,raw,Phase contrast: Cells
PDX_m634,150616_m634_m597.nd2 [150616_m634_m597.nd2 (series 01)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high,150616,150616_m634_m597,1,150616_m634_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150616_m634_m597.nd2 ,raw,Phase contrast: Cells
PDX_m634,150616_m634_m597.nd2 [150616_m634_m597.nd2 (series 02)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high,150616,150616_m634_m597,2,150616_m634_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150616_m634_m597.nd2 ,raw,Phase contrast: Cells
PDX_m634,150616_m634_m597.nd2 [150616_m634_m597.nd2 (series 03)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high,150616,150616_m634_m597,3,150616_m634_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150616_m634_m597.nd2 ,raw,Phase contrast: Cells
PDX_m634,150616_m634_m597.nd2 [150616_m634_m597.nd2 (series 04)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high,150616,150616_m634_m597,4,150616_m634_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150616_m634_m597.nd2 ,raw,Phase contrast: Cells
PDX_m634,150616_m634_m597.nd2 [150616_m634_m597.nd2 (series 05)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high,150616,150616_m634_m597,5,150616_m634_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150616_m634_m597.nd2 ,raw,Phase contrast: Cells
PDX_m634,150616_m634_m597.nd2 [150616_m634_m597.nd2 (series 06)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high,150616,150616_m634_m597,6,150616_m634_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150616_m634_m597.nd2 ,raw,Phase contrast: Cells
PDX_m634,150616_m634_m597.nd2 [150616_m634_m597.nd2 (series 07)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high,150616,150616_m634_m597,7,150616_m634_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150616_m634_m597.nd2 ,raw,Phase contrast: Cells
PDX_m634,150616_m634_m597.nd2 [150616_m634_m597.nd2 (series 08)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high,150616,150616_m634_m597,8,150616_m634_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150616_m634_m597.nd2 ,raw,Phase contrast: Cells
PDX_m634,150616_m634_m597.nd2 [150616_m634_m597.nd2 (series 09)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high,150616,150616_m634_m597,9,150616_m634_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150616_m634_m597.nd2 ,raw,Phase contrast: Cells
PDX_m634,150616_m634_m597.nd2 [150616_m634_m597.nd2 (series 10)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high,150616,150616_m634_m597,10,150616_m634_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150616_m634_m597.nd2 ,raw,Phase contrast: Cells
PDX_m528,150626_m528_UT8.nd2 [150626_m528_UT8.nd2 (series 01)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m528,low,150626,150626_m528_UT8,1,150626_m528_UT8.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/150626_m528_UT8.nd2,raw,Phase contrast: Cells
PDX_UT8,150626_m528_UT8.nd2 [150626_m528_UT8.nd2 (series 17)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,UT8,,150626,150626_m528_UT8,17,150626_m528_UT8.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/150626_m528_UT8.nd2,raw,Phase contrast: Cells
PDX_UT8,150626_m528_UT8.nd2 [150626_m528_UT8.nd2 (series 19)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,UT8,,150626,150626_m528_UT8,19,150626_m528_UT8.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/150626_m528_UT8.nd2,raw,Phase contrast: Cells
PDX_UT8,150626_m528_UT8.nd2 [150626_m528_UT8.nd2 (series 20)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,UT8,,150626,150626_m528_UT8,20,150626_m528_UT8.nd2,Not used for analysis; some annotations may be missing,data/raw/nd2/150626_m528_UT8.nd2,raw,Phase contrast: Cells
PDX_m597,150703_m116_m597.nd2 [150703_m116_m597.nd2 (series 11)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m597,low,150703,150703_m116_m597,11,150703_m116_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150703_m116_m597.nd2 ,raw,Phase contrast: Cells
PDX_m597,150703_m116_m597.nd2 [150703_m116_m597.nd2 (series 12)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m597,low,150703,150703_m116_m597,12,150703_m116_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150703_m116_m597.nd2 ,raw,Phase contrast: Cells
PDX_m597,150703_m116_m597.nd2 [150703_m116_m597.nd2 (series 13)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m597,low,150703,150703_m116_m597,13,150703_m116_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150703_m116_m597.nd2 ,raw,Phase contrast: Cells
PDX_m597,150703_m116_m597.nd2 [150703_m116_m597.nd2 (series 14)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m597,low,150703,150703_m116_m597,14,150703_m116_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150703_m116_m597.nd2 ,raw,Phase contrast: Cells
PDX_m597,150703_m116_m597.nd2 [150703_m116_m597.nd2 (series 15)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m597,low,150703,150703_m116_m597,15,150703_m116_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150703_m116_m597.nd2 ,raw,Phase contrast: Cells
PDX_m597,150703_m116_m597.nd2 [150703_m116_m597.nd2 (series 16)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m597,low,150703,150703_m116_m597,16,150703_m116_m597.nd2 ,Not used for analysis; some annotations may be missing,data/raw/nd2/150703_m116_m597.nd2 ,raw,Phase contrast: Cells
